Resolution	0,3125 Hz			
          1,093750000e+02	          9,032820693e-03	          1,191253849e-03		
          1,096875000e+02	          8,656225114e-03	          6,619002460e-04		
          1,100000000e+02	          7,391659877e-03	          1,771632493e-03		
          1,103125000e+02	          8,074040264e-03	          1,055015877e-03		
          1,106250000e+02	          9,212706176e-03	          8,340342000e-05		
          1,109375000e+02	          8,534889594e-03	          5,671822999e-04		
          1,112500000e+02	          7,832290799e-03	          4,508419794e-04		
          1,115625000e+02	          6,533764836e-03	          2,276712914e-04		
          1,118750000e+02	          7,112429774e-03	          7,865798905e-04		
          1,121875000e+02	          7,215997832e-03	          1,345315315e-03		
          1,125000000e+02	          8,689989825e-03	          1,569672824e-03		
          1,128125000e+02	          7,959038002e-03	          1,729424325e-03		
          1,131250000e+02	          8,100560020e-03	          1,368039086e-03		
          1,134375000e+02	          8,009815745e-03	          1,831702901e-03		
          1,137500000e+02	          7,790530502e-03	          2,110345149e-03		
          1,140625000e+02	          7,807809446e-03	          6,993782717e-04		
          1,143750000e+02	          7,811082439e-03	          1,245948662e-03		
          1,146875000e+02	          7,704694198e-03	          1,645671439e-03		
          1,150000000e+02	          8,347474251e-03	          2,357713139e-03		
          1,153125000e+02	          8,597282361e-03	          1,050153111e-03		
          1,156250000e+02	          8,093664549e-03	          1,995509272e-03		
          1,159375000e+02	          8,301220806e-03	          2,408172738e-03		
          1,162500000e+02	          8,540419038e-03	          1,472066601e-03		
          1,165625000e+02	          7,127247895e-03	          1,651565752e-03		
          1,168750000e+02	          6,961799900e-03	          5,938161607e-04		
          1,171875000e+02	          7,811563360e-03	          8,088414502e-04		
          1,175000000e+02	          7,488985088e-03	          1,201667522e-03		
          1,178125000e+02	          7,956264163e-03	          6,517763219e-04		
          1,181250000e+02	          7,377986696e-03	          1,604049037e-03		
          1,184375000e+02	          7,884462679e-03	          6,195727501e-04		
          1,187500000e+02	          7,092050300e-03	          1,686856417e-03		
          1,190625000e+02	          7,966889236e-03	          1,175595162e-03		
          1,193750000e+02	          7,736702372e-03	          1,083434717e-03		
          1,196875000e+02	          8,133240571e-03	          1,610550388e-03		
          1,200000000e+02	          6,696423038e-03	          1,868006309e-03		
          1,203125000e+02	          8,224903381e-03	          2,108331818e-03		
          1,206250000e+02	          8,162314599e-03	          2,084754565e-03		
          1,209375000e+02	          7,480568602e-03	          1,640964612e-03		
          1,212500000e+02	          7,600193169e-03	          2,097848105e-04		
          1,215625000e+02	          7,449321695e-03	          4,752696751e-04		
          1,218750000e+02	          8,829888262e-03	          1,790180026e-03		
          1,221875000e+02	          7,091291312e-03	          4,914060057e-04		
          1,225000000e+02	          8,429429764e-03	          1,587832315e-03		
          1,228125000e+02	          7,029117352e-03	          7,970941350e-04		
          1,231250000e+02	          8,331853837e-03	          1,004523514e-03		
          1,234375000e+02	          8,057825727e-03	          1,371545037e-03		
          1,237500000e+02	          6,988144914e-03	          7,663235426e-04		
          1,240625000e+02	          8,154069057e-03	          1,062852200e-03		
          1,243750000e+02	          8,431776625e-03	          1,199472706e-03		
          1,246875000e+02	          7,409606639e-03	          1,410361311e-03		
          1,250000000e+02	          7,676658745e-03	          4,494650790e-04		
          1,253125000e+02	          7,087290480e-03	          1,235378861e-03		
          1,256250000e+02	          7,766448017e-03	          5,596767516e-04		
          1,259375000e+02	          7,063109228e-03	          7,899448490e-05		
          1,262500000e+02	          6,631567169e-03	          9,175835806e-04		
          1,265625000e+02	          7,806900788e-03	          1,131136432e-03		
          1,268750000e+02	          7,206537453e-03	          4,624646010e-04		
          1,271875000e+02	          7,355807379e-03	          2,679596812e-03		
          1,275000000e+02	          6,781299021e-03	          1,085476824e-03		
          1,278125000e+02	          7,073131061e-03	          1,003692920e-03		
          1,281250000e+02	          7,852108060e-03	          3,890534017e-04		
          1,284375000e+02	          7,506966038e-03	          2,401549637e-03		
          1,287500000e+02	          7,270435281e-03	          1,925439633e-03		
          1,290625000e+02	          7,907100884e-03	          1,430051314e-03		
          1,293750000e+02	          7,536365998e-03	          1,801089244e-03		
          1,296875000e+02	          6,722538608e-03	          1,466574670e-03		
          1,300000000e+02	          6,328842625e-03	          1,042377947e-03		
