Resolution	0,3125 Hz			
          6,843750000e+01	          9,351617098e-01	          0,000000000e+00		
          6,875000000e+01	          9,664292932e-01	          0,000000000e+00		
          6,906250000e+01	          9,473317266e-01	          0,000000000e+00		
          6,937500000e+01	          9,574409723e-01	          0,000000000e+00		
          6,968750000e+01	          9,533867240e-01	          0,000000000e+00		
          7,000000000e+01	          9,544179440e-01	          0,000000000e+00		
          7,031250000e+01	          9,587013125e-01	          0,000000000e+00		
          7,062500000e+01	          9,559472799e-01	          0,000000000e+00		
          7,093750000e+01	          9,399714470e-01	          0,000000000e+00		
          7,125000000e+01	          9,558714032e-01	          0,000000000e+00		
          7,156250000e+01	          9,480367899e-01	          0,000000000e+00		
          7,187500000e+01	          8,850101233e-01	          0,000000000e+00		
          7,218750000e+01	          9,396288991e-01	          0,000000000e+00		
          7,250000000e+01	          9,270613790e-01	          0,000000000e+00		
          7,281250000e+01	          9,703038335e-01	          0,000000000e+00		
          7,312500000e+01	          9,684737325e-01	          0,000000000e+00		
          7,343750000e+01	          9,006852508e-01	          0,000000000e+00		
          7,375000000e+01	          9,369215369e-01	          0,000000000e+00		
          7,406250000e+01	          9,443397522e-01	          0,000000000e+00		
          7,437500000e+01	          9,816555977e-01	          0,000000000e+00		
          7,468750000e+01	          9,339968562e-01	          0,000000000e+00		
          7,500000000e+01	          8,959659934e-01	          0,000000000e+00		
          7,531250000e+01	          9,764624238e-01	          0,000000000e+00		
          7,562500000e+01	          9,417367578e-01	          0,000000000e+00		
          7,593750000e+01	          9,581902027e-01	          0,000000000e+00		
          7,625000000e+01	          9,314437509e-01	          0,000000000e+00		
          7,656250000e+01	          9,296836853e-01	          0,000000000e+00		
          7,687500000e+01	          9,614698887e-01	          0,000000000e+00		
          7,718750000e+01	          9,553145766e-01	          0,000000000e+00		
          7,750000000e+01	          9,509795308e-01	          0,000000000e+00		
          7,781250000e+01	          9,291127324e-01	          0,000000000e+00		
          7,812500000e+01	          9,354659319e-01	          0,000000000e+00		
          7,843750000e+01	          9,738512635e-01	          0,000000000e+00		
          7,875000000e+01	          9,295743108e-01	          0,000000000e+00		
          7,906250000e+01	          9,630911946e-01	          0,000000000e+00		
